i_event,id_x,id_y,id_z,v_x,v_y,v_z
206681,515.6470588235294,258.70588235294116,1,-7.477941176470608,21.83088235294116,1
206693,513.25,258.6666666666667,1,0.375,-2.4583333333333144,1
206694,513.25,258.6666666666667,1,0.3928571428571104,-2.4761904761904816,1
206711,521.7,311.3,0,-4.824999999999989,4.575000000000003,1
206727,530.875,314.875,0,-2.53125,5.46875,1
206755,533.0,319.5,0,-2.0,6.625,1
206768,406.0,165.71428571428572,2,-18.714285714285722,-16.285714285714278,1
206769,406.0,165.8,2,-18.61538461538464,-16.584615384615375,1
206780,523.125,236.875,0,-4.46875,-14.03125,1
206781,523.125,236.875,0,-4.46875,-14.03125,1
206793,512.875,261.125,0,-7.03125,-7.96875,1
206794,512.8571428571429,261.14285714285717,0,-7.035714285714278,-7.964285714285708,1
206859,609.0,240.0,2,5.5,-2.5,1
206860,881.5,399.22222222222223,0,85.125,26.555555555555557,1
206861,881.5,399.14285714285717,0,85.125,26.535714285714292,1
206868,424.7142857142857,182.0,1,-20.58571428571429,-16.69999999999999,1
206869,424.61538461538464,182.3846153846154,1,-20.784615384615336,-16.215384615384608,1
206930,531.0909090909091,435.3636363636364,2,-1.062937062937067,24.90209790209792,1
206948,552.8,299.5,2,2.1333333333333258,2.611111111111086,1
206951,609.5333333333333,5.866666666666666,1,13.533333333333303,-42.13333333333333,1
206952,610.0,4.0,1,17.25,-72.25,1
206959,603.5,242.5,1,4.625,-2.625,1
206968,445.3,198.7,0,-23.924999999999997,-23.575000000000003,1
206969,445.4,198.6,0,-23.900000000000006,-23.6,1
206979,444.5,95.5,2,-18.100000000000023,-9.700000000000003,1
206985,730.5,277.0,2,23.590909090909122,-7.636363636363626,1
206986,730.5,277.0,2,23.64285714285711,-7.571428571428555,1
206987,582.0,288.7142857142857,2,3.0,0.7142857142857224,1
206994,534.2,294.6,2,5.9500000000000455,-2.3999999999999773,1
206995,534.1111111111111,294.6666666666667,2,6.111111111111086,-2.3333333333333144,1
207010,520.875,266.125,2,2.2596153846153584,0.5096153846153584,1
207011,520.875,266.125,2,2.2916666666666288,0.5416666666666856,1
207030,532.1538461538462,410.46153846153845,1,-0.3461538461538112,23.961538461538453,1
207048,550.6666666666666,296.8888888888889,1,1.7777777777777146,3.2222222222222285,1
207051,596.0,48.0,0,13.75,-61.25,1
207059,598.875,245.125,0,14.46875,-11.96875,1
207071,533.3333333333334,270.8888888888889,2,3.2222222222222854,-2.4444444444444002,1
207072,533.1428571428571,270.85714285714283,2,3.0,-2.428571428571445,1
207079,462.6,105.2,1,-20.149999999999977,-8.799999999999997,1
207080,462.0,105.0,1,-19.75,-47.0,1
207085,706.9090909090909,284.6363636363636,1,23.545454545454504,-8.818181818181813,1
207086,706.8571428571429,284.57142857142856,1,23.85714285714289,-8.928571428571445,1
207087,579.0,288.0,1,2.0,0.2857142857142776,1
207094,528.25,297.0,1,5.25,-2.0,1
207095,528.0,297.0,1,5.166666666666629,-1.8333333333333144,1
207110,518.6153846153846,265.61538461538464,1,1.4153846153845961,1.1153846153846416,1
207111,518.5833333333334,265.5833333333333,1,1.3333333333333712,1.0833333333333144,1
207130,532.5,386.5,0,-2.125,23.375,1
207148,548.8888888888889,293.6666666666667,0,1.9722222222222285,0.1666666666666714,1
207171,530.1111111111111,273.3333333333333,1,1.6111111111110858,-2.1666666666666856,1
207172,530.1428571428571,273.2857142857143,1,1.6428571428571104,-2.2142857142857224,1
207179,482.75,114.0,0,-14.5625,-44.75,1
207185,683.3636363636364,293.45454545454544,0,35.59090909090909,0.11363636363635976,1
207186,683.0,293.5,0,35.5,0.125,1
207187,577.0,287.7142857142857,0,9.0,-1.3214285714285694,1
207194,523.0,299.0,0,-4.5,1.5,1
207195,522.8333333333334,298.8333333333333,0,-4.541666666666657,1.4583333333333286,1
207210,517.2,264.5,0,-5.949999999999989,-7.125,1
207211,517.25,264.5,0,-5.9375,-7.125,1
207271,528.5,275.5,0,-3.125,-4.375,1
207272,528.5,275.5,0,-3.125,-4.375,1
207280,592.8,419.0,2,54.2285714285714,40.35714285714283,1
207281,592.875,419.0,2,39.420454545454504,29.909090909090935,1
207282,482.0,506.5,0,-14.75,53.375,1
207283,482.0,506.5,0,-14.75,53.375,1
207288,530.3333333333334,349.1111111111111,2,1.2083333333333712,4.986111111111086,1
207289,530.3333333333334,349.1111111111111,2,0.933333333333394,4.8111111111110745,1
207380,538.5714285714286,378.64285714285717,1,-26.428571428571445,-18.357142857142833,1
207381,553.4545454545455,389.09090909090907,1,-11.712121212121133,-7.742424242424249,1
207388,529.125,344.125,1,1.4107142857143344,5.125,1
207389,529.4,344.3,1,1.3999999999999773,5.300000000000011,1
207420,673.3846153846154,196.6153846153846,2,24.56643356643349,-9.566433566433574,1
207480,565.0,397.0,0,6.0,26.0,1
207481,565.1666666666666,396.8333333333333,0,6.041666666666657,25.95833333333333,1
207488,527.7142857142857,339.0,0,-3.3214285714285836,11.5,1
207489,528.0,339.0,0,-3.25,11.5,1
207498,868.8461538461538,450.46153846153845,2,44.23076923076917,20.076923076923094,1
207520,648.8181818181819,206.1818181818182,1,167.4181818181819,-21.318181818181813,1
207534,525.25,293.3333333333333,2,2.75,2.3333333333333144,1
207594,653.8,392.5,2,18.924999999999955,13.375,1
207595,653.6363636363636,392.45454545454544,2,18.636363636363626,13.454545454545439,1
207598,824.6153846153846,430.38461538461536,1,57.32967032967031,46.74175824175819,1
207620,481.4,227.5,0,-14.900000000000006,-16.375,1
207634,522.5,291.0,1,2.2999999999999545,2.5,1
207636,31.5,11.0,1,-127.375,-70.5,1
207637,31.5,11.0,1,-127.375,-70.5,1
207669,509.5,346.5,2,-2.611111111111086,0.8333333333333144,1
207685,676.2857142857143,397.5,2,23.285714285714334,11.0,1
207694,634.875,379.125,1,19.375,11.125,1
207695,635.0,379.0,1,19.5,11.199999999999989,1
207698,767.2857142857143,383.64285714285717,0,56.571428571428584,22.660714285714292,1
207723,927.6,130.2,2,28.100000000000023,-12.300000000000011,1
207724,927.6,130.2,2,28.100000000000023,-12.300000000000011,1
207734,520.2,288.5,0,-210.04999999999995,58.83333333333334,1
207769,512.1111111111111,345.6666666666667,1,-2.6031746031745797,0.6666666666666856,1
207773,533.125,284.875,2,-0.07500000000004547,2.375,1
207774,533.0,284.8333333333333,2,-0.14285714285711038,2.261904761904759,1
207785,653.0,386.5,1,24.0,9.5,1
207794,615.5,368.0,0,18.625,18.75,1
207795,615.5,367.8,0,18.625,18.700000000000003,1
207806,527.4,294.8,2,-1.1000000000000227,1.8000000000000114,1
207807,527.5,294.5,2,-138.8529411764706,11.79411764705884,1
207818,479.875,195.125,2,-8.410714285714278,-18.375,1
207819,479.85714285714283,195.14285714285714,2,-8.41558441558442,-18.402597402597394,1
207820,721.8888888888889,139.33333333333334,2,29.60317460317458,-19.166666666666657,1
207821,721.875,139.375,2,29.54166666666663,-19.125,1
207823,899.5,142.5,1,26.75,-17.5,1
207824,899.5,142.5,1,26.75,-17.5,1
207830,586.7142857142857,261.5,2,11.047619047619037,-11.388888888888914,1
207834,730.25,229.66666666666666,2,18.138888888888914,-7.0,1
207869,514.7142857142857,345.0,0,-6.571428571428584,13.0,1
207873,533.2,282.5,1,0.40000000000009095,3.0,1
207874,533.1428571428571,282.57142857142856,1,0.8095238095237391,3.571428571428555,1
207885,629.0,377.0,0,22.0,21.0,1
207898,612.875,350.875,2,7.541666666666629,3.986111111111086,1
207899,612.8571428571429,350.85714285714283,2,7.48214285714289,3.982142857142833,1
207906,528.5,293.0,1,-1.5,1.2857142857142776,1
207907,666.3529411764706,282.70588235294116,2,66.9298642533937,19.3212669683258,1
207908,864.0,267.0,2,239.5,16.75,1
207918,488.2857142857143,213.5,1,-9.825396825396808,-17.833333333333343,1
207919,488.27272727272725,213.54545454545453,1,-9.727272727272748,-17.954545454545467,1
207920,692.2857142857143,158.5,1,27.670329670329693,-21.115384615384613,1
207921,692.3333333333334,158.5,1,27.696969696969745,-21.045454545454533,1
207923,872.75,160.0,0,82.9375,-33.25,1
207924,872.75,160.0,0,82.9375,-33.25,1
207930,575.6666666666666,272.8888888888889,1,9.303030303030255,-11.02020202020202,1
207934,712.1111111111111,236.66666666666666,1,17.111111111111086,-9.133333333333354,1
207935,711.0,237.0,1,42.5,-14.0,1
207936,510.875,389.125,2,-5.0,14.0,1
207937,510.5,388.0,2,-5.35714285714289,12.857142857142833,1
207973,532.8,279.5,0,-2.0500000000000114,-3.375,1
207974,532.3333333333334,279.0,0,-2.166666666666657,-3.5,1
207979,813.5,468.2857142857143,2,35.5,25.785714285714278,1
207998,605.3333333333334,346.8888888888889,1,7.619047619047706,2.888888888888914,1
207999,605.375,346.875,1,7.708333333333371,2.875,1
208006,530.0,291.7142857142857,0,-2.75,-0.3214285714285694,1
208007,599.4230769230769,263.38461538461536,2,1.4230769230769056,23.63461538461536,1
208008,624.5,250.25,2,87.83333333333337,-11.75,1
208018,498.1111111111111,231.33333333333334,0,-442.8888888888889,-104.66666666666666,1
208019,498.0,231.5,0,-10.75,-15.375,1
208020,664.6153846153846,179.6153846153846,0,30.90384615384616,-28.346153846153847,1
208021,664.6363636363636,179.54545454545453,0,30.909090909090907,-28.363636363636367,1
208030,566.3636363636364,283.90909090909093,0,6.3409090909090935,-2.2727272727272663,1
208034,695.0,245.8,0,38.5,-11.799999999999997,1
208036,515.875,375.125,1,-4.625,13.625,1
208037,515.8571428571429,375.14285714285717,1,-4.476190476190482,13.976190476190482,1
208079,778.0,442.5,1,40.636363636363626,20.04545454545456,1
208080,779.0,442.0,1,59.5,37.25,1
208098,597.7142857142857,344.0,0,14.178571428571416,12.75,1
208099,597.6666666666666,344.0,0,14.166666666666657,12.75,1
208107,598.0,239.75,1,90.875,-35.125,1
208108,536.6666666666666,262.0,1,29.54166666666663,-12.875,1
208110,563.125,497.875,1,8.26785714285711,124.54166666666669,1
208117,941.4,337.2,2,100.1,11.049999999999997,1
208118,941.0,336.0,2,100.0,10.75,1
208136,520.5,361.5,0,-5.125,17.125,1
208137,520.3333333333334,361.1666666666667,0,-5.166666666666657,17.04166666666667,1
208176,567.0,304.2,2,0.0,3.1999999999999886,1
208179,737.3636363636364,422.45454545454544,0,49.09090909090909,32.36363636363636,1
208189,405.75,124.0,2,19.25,30.5,1
208190,405.6,124.2,2,19.400000000000034,30.799999999999997,1
208191,597.7142857142857,267.0,2,4.428571428571331,41.0,1
208192,597.7142857142857,267.0,2,4.380952380952294,41.0,1
208193,351.875,298.875,2,-64.83928571428572,52.875,1
208194,351.875,298.875,2,-65.0,53.0,1
208207,507.125,274.875,0,-8.46875,-4.53125,1
208208,507.125,274.875,0,-8.46875,-4.53125,1
208210,554.8571428571429,373.3333333333333,2,2.657142857142844,105.33333333333331,1
208211,553.0,268.8,2,0.8181818181818699,0.9818181818181984,1
208263,551.875,299.125,2,3.0,-2.0,1
208264,551.8,299.5,2,2.7999999999999545,-1.5,1
208276,567.0,301.0,1,-1.5,2.0,1
208289,386.5,93.5,1,17.5,32.0,1
208290,386.2,93.4,1,17.533333333333303,32.06666666666667,1
208291,593.2857142857143,226.0,1,3.952380952380963,38.888888888888886,1
208292,593.3333333333334,226.0,1,4.0,38.888888888888886,1
208293,416.7142857142857,246.0,1,-65.28571428571428,55.71428571428572,1
208294,416.875,245.875,1,-65.0,55.75,1
208310,552.2,268.0,1,0.07500000000004547,0.875,1
208311,552.1818181818181,267.8181818181818,1,0.05681818181813014,0.693181818181813,1
208363,548.875,301.125,1,2.875,-1.1607142857142776,1
208364,549.0,301.0,1,3.111111111111086,-1.3333333333333144,1
208376,568.5,299.0,0,6.875,1.5,1
208377,564.0,354.2,2,7.615384615384642,5.584615384615347,1
208382,612.6153846153846,335.38461538461536,2,4.815384615384687,5.884615384615358,1
208389,369.0,61.5,0,-43.0,-57.875,1
208390,368.6666666666667,61.333333333333336,0,-43.08333333333333,-57.916666666666664,1
208391,589.3333333333334,187.11111111111111,0,12.083333333333343,-26.47222222222222,1
208392,589.3333333333334,187.11111111111111,0,12.083333333333343,-26.47222222222222,1
208393,482.0,190.28571428571428,0,-14.75,-25.67857142857143,1
208394,481.875,190.125,0,-14.78125,-25.71875,1
208397,952.8,4.6,0,102.94999999999999,-72.1,1
208410,552.125,267.125,0,2.78125,-6.46875,1
208411,552.125,267.125,0,2.78125,-6.46875,1
208437,837.6,11.2,2,74.15,-70.45,1
208438,837.5,11.0,2,74.125,-70.5,1
208460,708.3571428571429,467.7857142857143,2,23.85714285714289,24.285714285714278,1
208461,708.2666666666667,467.93333333333334,2,23.76666666666665,24.433333333333337,1
208463,546.0,302.2857142857143,0,1.25,2.3214285714285694,1
208464,545.8888888888889,302.3333333333333,0,1.2222222222222285,2.3333333333333286,1
208477,556.3846153846154,348.61538461538464,1,6.509615384615358,4.490384615384642,1
208482,607.8,329.5,1,4.91111111111104,5.166666666666686,1
208483,270.2857142857143,113.5,2,-36.329670329670364,-25.115384615384613,1
208505,472.54545454545456,343.3636363636364,2,-4.329545454545439,2.238636363636374,1
208506,472.5,343.5,2,-4.375,2.375,1
208560,684.5,443.5,1,25.5,20.5,1
208561,684.5,443.5,1,25.5,20.30000000000001,1
208569,995.5,490.0,0,113.625,49.25,1
208570,995.5,490.0,0,113.625,49.25,1
208577,549.875,344.125,0,2.21875,12.78125,1
208582,602.8888888888889,324.3333333333333,0,15.472222222222229,7.833333333333329,1
208583,306.61538461538464,138.6153846153846,1,-40.38461538461536,-23.384615384615387,1
208605,476.875,341.125,1,-5.0,3.0,1
208606,476.875,341.125,1,-5.0,3.0,1
208660,659.0,423.0,0,29.5,32.5,1
208661,659.0,423.2,0,29.5,32.55,1
208683,347.0,162.0,0,-53.666666666666686,-105.66666666666669,1
208705,481.875,338.125,0,-14.78125,11.28125,1
208706,481.875,338.125,0,-14.78125,11.28125,1
208707,545.1666666666666,326.1666666666667,2,3.7666666666666515,1.3666666666666742,1
208708,545.2,326.5,2,3.815384615384687,1.8846153846153584,1
208747,438.38461538461536,428.38461538461536,2,-10.90109890109892,22.88461538461536,1
208748,438.4166666666667,428.4166666666667,2,-10.869047619047592,22.916666666666686,1
208783,400.6666666666667,267.6666666666667,2,9.833333333333371,25.833333333333343,1
208784,400.6666666666667,267.6666666666667,2,9.833333333333371,25.833333333333343,1
208802,536.5,274.5,2,4.166666666666629,0.6111111111110858,1
208803,536.5,274.5,2,4.125,0.625,1
208807,541.4,324.8,1,4.899999999999977,2.3000000000000114,1
208808,541.3846153846154,324.61538461538464,1,4.509615384615358,1.7403846153846416,1
208847,449.2857142857143,405.5,1,-10.868131868131854,24.961538461538453,1
208848,449.2857142857143,405.5,1,-10.868131868131854,24.961538461538453,1
208881,589.6153846153846,111.61538461538461,2,1.1153846153846416,-24.884615384615387,1
208882,589.5454545454545,111.63636363636364,2,1.0,-24.818181818181827,1
208883,390.8333333333333,241.83333333333334,1,9.333333333333314,28.333333333333343,1
208884,390.8333333333333,241.83333333333334,1,9.333333333333314,28.333333333333343,1
208902,532.3333333333334,273.8888888888889,1,3.2083333333333712,1.0138888888889142,1
208903,532.375,273.875,1,3.375,1.0416666666666856,1
208907,536.5,322.5,0,-1.125,7.375,1
208908,536.875,322.875,0,-1.03125,7.46875,1
208947,460.15384615384613,380.53846153846155,0,-20.211538461538467,21.884615384615387,1
208948,460.15384615384613,380.53846153846155,0,-20.211538461538467,21.884615384615387,1
208957,539.0,285.5,2,2.6153846153846416,1.1153846153846416,1
208958,538.6666666666666,285.6666666666667,2,2.5416666666666288,1.2916666666666856,1
208975,571.5,248.5,2,5.785714285714334,0.5,1
208976,571.5,248.5,2,5.785714285714334,0.5,1
208981,588.5,136.5,1,-0.6818181818181301,-25.681818181818187,1
208982,588.5454545454545,136.45454545454547,1,-0.6545454545455414,-25.74545454545452,1
208983,381.5,213.5,0,-39.875,-19.875,1
208984,381.5,213.5,0,-39.875,-19.875,1
209002,529.125,272.875,0,-2.96875,-5.03125,1
209003,529.0,272.8333333333333,0,-3.0,-5.041666666666671,1
209023,1018.875,324.875,1,73.16071428571433,15.875,1
209029,508.0,267.2,2,37.19999999999999,-24.19999999999999,1
209030,508.125,267.375,2,0.125,0.375,1
209033,517.875,237.125,2,1.6749999999999545,-1.375,1
209034,517.8571428571429,237.14285714285714,2,1.6571428571428442,-1.3571428571428612,1
209051,552.1111111111111,312.6666666666667,2,1.2222222222221717,-1.0,1
209057,536.3846153846154,284.38461538461536,1,2.2596153846153584,1.5096153846153584,1
209058,536.125,284.375,1,3.125,2.375,1
209075,565.7142857142857,248.0,1,4.51428571428562,0.5,1
209076,565.7142857142857,248.0,1,4.51428571428562,0.5,1
209081,589.1818181818181,162.1818181818182,0,12.045454545454533,-32.70454545454545,1
209082,589.2,162.2,0,12.050000000000011,-32.7,1
209106,585.3,369.3,2,3.4249999999999545,6.175000000000011,1
209107,586.0,369.0,2,4.399999999999977,5.800000000000011,1
209119,537.5,319.5,2,6.5,0.30000000000001137,1
209123,945.7142857142857,309.0,0,101.17857142857142,4.0,1
209129,470.8,291.4,1,-38.430769230769215,23.16923076923075,1
209130,508.0,267.0,1,-1.0,-1.0,1
209133,516.2,238.5,1,-0.08571428571428896,-0.5,1
209134,516.2,238.5,1,-0.08571428571428896,-0.5,1
209151,550.8888888888889,313.6666666666667,1,1.7638888888889142,-1.2083333333333144,1
209157,534.125,282.875,0,-1.71875,-2.53125,1
209158,533.0,282.0,0,-2.0,-2.75,1
209175,561.2,247.5,0,18.65454545454554,11.863636363636374,1
209176,561.2,247.5,0,18.65454545454554,11.863636363636374,1
209204,541.6666666666666,299.8888888888889,2,3.1666666666666288,1.8888888888889142,1
209206,581.875,363.125,1,4.160714285714334,6.125,1
209207,581.6,363.2,1,10.150000000000006,17.549999999999997,1
209219,531.0,319.2,1,12.733333333333348,-58.19999999999999,1
209220,11.5,121.71428571428571,0,-494.9,-373.48571428571427,1
209221,11.5,121.71428571428571,0,-132.375,-42.82142857142857,1
209229,509.2307692307692,268.2307692307692,0,-7.942307692307693,-6.192307692307693,1
209230,509.0,268.0,0,-8.0,-6.25,1
209233,516.2857142857143,239.0,0,-6.178571428571416,-13.5,1
209234,516.2857142857143,239.0,0,-6.178571428571416,-13.5,1
209251,549.125,314.875,0,2.03125,5.46875,1
209275,542.5454545454545,235.63636363636363,2,-0.3295454545454959,-1.488636363636374,1
209276,542.5454545454545,235.63636363636363,2,-0.3295454545454959,-1.488636363636374,1
209304,538.5,298.0,1,2.388888888888914,1.3333333333333144,1
209306,577.7142857142857,357.0,0,9.178571428571416,16.0,1
209319,518.2666666666667,377.4,1,48.96666666666664,-50.30000000000001,1
209320,506.4,495.2,1,37.099999999999966,67.5,1
209327,212.71428571428572,75.5,2,-40.752380952380946,-21.36666666666666,1
209355,783.375,191.0,2,111.98611111111109,-16.72222222222223,1
209356,789.2666666666667,190.13333333333333,2,117.85490196078433,-17.631372549019602,1
